State,Region,Product,ds,y
Louisiana,Acadiana,Annuities,2001-04-01,1.94
Louisiana,Acadiana,Annuities,2001-07-01,0.0
Louisiana,Acadiana,Annuities,2001-10-01,0.0
Louisiana,Acadiana,Annuities,2002-01-01,0.0
Louisiana,Acadiana,Annuities,2002-04-01,3.73
Louisiana,Acadiana,Annuities,2002-07-01,0.0
Louisiana,Acadiana,Annuities,2002-10-01,0.0
Louisiana,Acadiana,Annuities,2003-01-01,0.63
Louisiana,Acadiana,Annuities,2003-04-01,3.67
Louisiana,Acadiana,Annuities,2003-07-01,3.01
Louisiana,Acadiana,Annuities,2003-10-01,0.0
Louisiana,Acadiana,Annuities,2004-01-01,1.06
Louisiana,Acadiana,Annuities,2004-04-01,2.06
Louisiana,Acadiana,Annuities,2004-07-01,0.89
Louisiana,Acadiana,Annuities,2004-10-01,0.69
Louisiana,Acadiana,Annuities,2005-01-01,0.0
Louisiana,Acadiana,Annuities,2005-04-01,1.89
Louisiana,Acadiana,Annuities,2005-07-01,0.61
Louisiana,Acadiana,Annuities,2005-10-01,0.0
Louisiana,Acadiana,Annuities,2006-01-01,0.86
Louisiana,Acadiana,Annuities,2006-04-01,1.26
Louisiana,Acadiana,Annuities,2006-07-01,2.2
Louisiana,Acadiana,Annuities,2006-10-01,2.45
Louisiana,Acadiana,Annuities,2007-01-01,0.89
Louisiana,Acadiana,Annuities,2007-04-01,1.19
Louisiana,Acadiana,Annuities,2007-07-01,1.17
Louisiana,Acadiana,Annuities,2007-10-01,0.64
Louisiana,Acadiana,Annuities,2008-01-01,0.0
Louisiana,Acadiana,Annuities,2008-04-01,0.77
Louisiana,Acadiana,Annuities,2008-07-01,1.22
Louisiana,Acadiana,Annuities,2008-10-01,2.43
Louisiana,Acadiana,Annuities,2009-01-01,1.14
Louisiana,Acadiana,Annuities,2009-04-01,0.0
Louisiana,Acadiana,Annuities,2009-07-01,1.03
Louisiana,Acadiana,Annuities,2009-10-01,0.0
Louisiana,Acadiana,Annuities,2010-01-01,2.67
Louisiana,Acadiana,Annuities,2010-04-01,0.0
Louisiana,Acadiana,Annuities,2010-07-01,0.51
Louisiana,Acadiana,Annuities,2010-10-01,0.64
Louisiana,Acadiana,Annuities,2011-01-01,0.58
Louisiana,Acadiana,Annuities,2011-04-01,0.0
Louisiana,Acadiana,Annuities,2011-07-01,2.33
Louisiana,Acadiana,Annuities,2011-10-01,0.32
Louisiana,Acadiana,Annuities,2012-01-01,0.7
Louisiana,Acadiana,Annuities,2012-04-01,1.76
Louisiana,Acadiana,Annuities,2012-07-01,0.0
Louisiana,Acadiana,Annuities,2012-10-01,1.29
Louisiana,Acadiana,Annuities,2013-01-01,2.88
Louisiana,Acadiana,Annuities,2013-04-01,0.69
Louisiana,Acadiana,Annuities,2013-07-01,0.94
Louisiana,Acadiana,Annuities,2013-10-01,6.65
Louisiana,Acadiana,Annuities,2014-01-01,5.22
Louisiana,Acadiana,Annuities,2014-04-01,1.31
Louisiana,Acadiana,Annuities,2014-07-01,1.25
Louisiana,Acadiana,Annuities,2014-10-01,1.33
Louisiana,Acadiana,Annuities,2015-01-01,1.06
Louisiana,Acadiana,Annuities,2015-04-01,1.1
Louisiana,Acadiana,Annuities,2015-07-01,3.01
Louisiana,Acadiana,Annuities,2015-10-01,8.95
Louisiana,Acadiana,Annuities,2016-01-01,4.19
Louisiana,Acadiana,Annuities,2016-04-01,0.26
Louisiana,Acadiana,Annuities,2016-07-01,2.67
Louisiana,Acadiana,Annuities,2016-10-01,0.37
Louisiana,Acadiana,Annuities,2017-01-01,0.68
Louisiana,Acadiana,Annuities,2017-04-01,0.92
Louisiana,Acadiana,Annuities,2017-07-01,4.36
Louisiana,Acadiana,Annuities,2017-10-01,3.95
Louisiana,Acadiana,Annuities,1998-01-01,2.99
Louisiana,Acadiana,Annuities,1998-04-01,7.75
Louisiana,Acadiana,Annuities,1998-07-01,3.6
Louisiana,Acadiana,Annuities,1998-10-01,8.35
Louisiana,Acadiana,Annuities,1999-01-01,2.2
Louisiana,Acadiana,Annuities,1999-04-01,9.29
Louisiana,Acadiana,Annuities,1999-07-01,5.14
Louisiana,Acadiana,Annuities,1999-10-01,3.7
Louisiana,Acadiana,Annuities,2000-01-01,2.18
Louisiana,Acadiana,Annuities,2000-04-01,0.94
Louisiana,Acadiana,Annuities,2000-07-01,0.78
Louisiana,Acadiana,Annuities,2000-10-01,6.52
Louisiana,Acadiana,Annuities,2001-01-01,8.23
Louisiana,Acadiana,Annuities,2001-04-01,10.22
Louisiana,Acadiana,Annuities,2001-07-01,8.59
Louisiana,Acadiana,Annuities,2001-10-01,12.61
Louisiana,Acadiana,Annuities,2002-01-01,8.5
Louisiana,Acadiana,Annuities,2002-04-01,9.48
Louisiana,Acadiana,Annuities,2002-07-01,10.78
Louisiana,Acadiana,Annuities,2002-10-01,81.1
Louisiana,Acadiana,Annuities,2003-01-01,7.33
Louisiana,Acadiana,Annuities,2003-04-01,9.51
Louisiana,Acadiana,Annuities,2003-07-01,19.34
Louisiana,Acadiana,Annuities,2003-10-01,22.79
Louisiana,Acadiana,Annuities,2004-01-01,12.48
Louisiana,Acadiana,Annuities,2004-04-01,15.13
Louisiana,Acadiana,Annuities,2004-07-01,14.04
Louisiana,Acadiana,Annuities,2004-10-01,7.82
Louisiana,Acadiana,Annuities,2005-01-01,9.66
Louisiana,Acadiana,Annuities,2005-04-01,5.8
Louisiana,Acadiana,Annuities,2005-07-01,9.47
Louisiana,Acadiana,Annuities,2005-10-01,19.43
Louisiana,Acadiana,Annuities,2006-01-01,6.5
Louisiana,Acadiana,Annuities,2006-04-01,9.53
Louisiana,Acadiana,Annuities,2006-07-01,10.03
Louisiana,Acadiana,Annuities,2006-10-01,14.0
Louisiana,Acadiana,Annuities,2007-01-01,16.74
Louisiana,Acadiana,Annuities,2007-04-01,15.67
Louisiana,Acadiana,Annuities,2007-07-01,13.49
Louisiana,Acadiana,Annuities,2007-10-01,10.3
Louisiana,Acadiana,Annuities,2008-01-01,10.25
Louisiana,Acadiana,Annuities,2008-04-01,14.11
Louisiana,Acadiana,Annuities,2008-07-01,22.72
Louisiana,Acadiana,Annuities,2008-10-01,15.83
Louisiana,Acadiana,Annuities,2009-01-01,21.58
Louisiana,Acadiana,Annuities,2009-04-01,14.13
Louisiana,Acadiana,Annuities,2009-07-01,11.44
Louisiana,Acadiana,Annuities,2009-10-01,10.18
Louisiana,Acadiana,Annuities,2010-01-01,9.04
Louisiana,Acadiana,Annuities,2010-04-01,12.14
Louisiana,Acadiana,Annuities,2010-07-01,15.82
Louisiana,Acadiana,Annuities,2010-10-01,16.4
Louisiana,Acadiana,Annuities,2011-01-01,18.2
Louisiana,Acadiana,Annuities,2011-04-01,9.78
Louisiana,Acadiana,Annuities,2011-07-01,7.03
Louisiana,Acadiana,Annuities,2011-10-01,16.34
Louisiana,Acadiana,Annuities,2012-01-01,9.57
Louisiana,Acadiana,Annuities,2012-04-01,14.81
Louisiana,Acadiana,Annuities,2012-07-01,12.27
Louisiana,Acadiana,Annuities,2012-10-01,22.85
Louisiana,Acadiana,Annuities,2013-01-01,36.72
Louisiana,Acadiana,Annuities,2013-04-01,19.37
Louisiana,Acadiana,Annuities,2013-07-01,9.01
Louisiana,Acadiana,Annuities,2013-10-01,14.22
Louisiana,Acadiana,Annuities,2014-01-01,11.45
Louisiana,Acadiana,Annuities,2014-04-01,20.07
Louisiana,Acadiana,Annuities,2014-07-01,16.12
Louisiana,Acadiana,Annuities,2014-10-01,16.99
Louisiana,Acadiana,Annuities,2015-01-01,21.43
Louisiana,Acadiana,Annuities,2015-04-01,25.95
Louisiana,Acadiana,Annuities,2015-07-01,11.58
Louisiana,Acadiana,Annuities,2015-10-01,15.8
Louisiana,Acadiana,Annuities,2016-01-01,27.75
Louisiana,Acadiana,Annuities,2016-04-01,2.37
Louisiana,Acadiana,Annuities,2016-07-01,17.45
Louisiana,Acadiana,Annuities,2016-10-01,37.57
Louisiana,Acadiana,Annuities,2017-01-01,22.39
Louisiana,Acadiana,Annuities,2017-04-01,31.47
Louisiana,Acadiana,Annuities,2017-07-01,13.12
Louisiana,Acadiana,Annuities,2017-10-01,28.88
Louisiana,North Louisiana,Term Life,1998-01-01,7.54
Louisiana,North Louisiana,Term Life,1998-04-01,3.36
Louisiana,North Louisiana,Term Life,1998-07-01,21.78
Louisiana,North Louisiana,Term Life,1998-10-01,3.98
Louisiana,North Louisiana,Term Life,1999-01-01,18.41
Louisiana,North Louisiana,Term Life,1999-04-01,16.41
Louisiana,North Louisiana,Term Life,1999-07-01,8.65
Louisiana,North Louisiana,Term Life,1999-10-01,15.9
Louisiana,North Louisiana,Term Life,2000-01-01,4.88
Louisiana,North Louisiana,Term Life,2000-04-01,11.23
Louisiana,North Louisiana,Term Life,2000-07-01,7.26
Louisiana,North Louisiana,Term Life,2000-10-01,24.44
Louisiana,North Louisiana,Term Life,2001-01-01,9.96
Louisiana,North Louisiana,Term Life,2001-04-01,16.27
Louisiana,North Louisiana,Term Life,2001-07-01,15.74
Louisiana,North Louisiana,Term Life,2001-10-01,15.24
Louisiana,North Louisiana,Term Life,2002-01-01,11.29
Louisiana,North Louisiana,Term Life,2002-04-01,16.34
Louisiana,North Louisiana,Term Life,2002-07-01,20.74
Louisiana,North Louisiana,Term Life,2002-10-01,23.92
Louisiana,North Louisiana,Term Life,2003-01-01,1.01
Louisiana,North Louisiana,Term Life,2003-04-01,19.35
Louisiana,North Louisiana,Term Life,2003-07-01,9.76
Louisiana,North Louisiana,Term Life,2003-10-01,18.4
Louisiana,North Louisiana,Term Life,2004-01-01,9.58
Louisiana,North Louisiana,Term Life,2004-04-01,8.8
Louisiana,North Louisiana,Term Life,2004-07-01,10.78
Louisiana,North Louisiana,Term Life,2004-10-01,11.28
Louisiana,North Louisiana,Term Life,2005-01-01,9.24
Louisiana,North Louisiana,Term Life,2005-04-01,7.95
Louisiana,North Louisiana,Term Life,2005-07-01,8.3
Louisiana,North Louisiana,Term Life,2005-10-01,22.26
Louisiana,North Louisiana,Term Life,2006-01-01,12.05
Louisiana,North Louisiana,Term Life,2006-04-01,8.42
Louisiana,North Louisiana,Term Life,2006-07-01,9.25
Louisiana,North Louisiana,Term Life,2006-10-01,9.71
Louisiana,North Louisiana,Term Life,2007-01-01,12.19
Louisiana,North Louisiana,Term Life,2007-04-01,14.55
Louisiana,North Louisiana,Term Life,2007-07-01,9.42
Louisiana,North Louisiana,Term Life,2007-10-01,8.35
Louisiana,North Louisiana,Term Life,2008-01-01,6.37
Louisiana,North Louisiana,Term Life,2008-04-01,16.96
Louisiana,North Louisiana,Term Life,2008-07-01,27.92
Louisiana,North Louisiana,Term Life,2008-10-01,23.38
Louisiana,North Louisiana,Term Life,2009-01-01,6.77
Louisiana,North Louisiana,Term Life,2009-04-01,12.66
Louisiana,North Louisiana,Term Life,2009-07-01,9.97
Louisiana,North Louisiana,Term Life,2009-10-01,13.24
Louisiana,North Louisiana,Term Life,2010-01-01,10.81
Louisiana,North Louisiana,Term Life,2010-04-01,15.93
Louisiana,North Louisiana,Term Life,2010-07-01,14.73
Louisiana,North Louisiana,Term Life,2010-10-01,6.35
Louisiana,North Louisiana,Term Life,2011-01-01,17.38
Louisiana,North Louisiana,Term Life,2011-04-01,15.22
Louisiana,North Louisiana,Term Life,2011-07-01,14.0
Louisiana,North Louisiana,Term Life,2011-10-01,7.35
Louisiana,North Louisiana,Term Life,2012-01-01,7.2
Louisiana,North Louisiana,Term Life,2012-04-01,13.4
Louisiana,North Louisiana,Term Life,2012-07-01,11.39
Louisiana,North Louisiana,Term Life,2012-10-01,8.77
Louisiana,North Louisiana,Term Life,2013-01-01,9.45
Louisiana,North Louisiana,Term Life,2013-04-01,12.3
Louisiana,North Louisiana,Term Life,2013-07-01,17.27
Louisiana,North Louisiana,Term Life,2013-10-01,14.15
Louisiana,North Louisiana,Term Life,2014-01-01,22.63
Louisiana,North Louisiana,Term Life,2014-04-01,6.49
Louisiana,North Louisiana,Term Life,2014-07-01,24.75
Louisiana,North Louisiana,Term Life,2014-10-01,29.51
Louisiana,North Louisiana,Term Life,2015-01-01,16.47
Louisiana,North Louisiana,Term Life,2015-04-01,21.43
Louisiana,North Louisiana,Term Life,2015-07-01,23.33
Louisiana,North Louisiana,Term Life,2015-10-01,26.45
Louisiana,North Louisiana,Term Life,2016-01-01,8.2
Louisiana,North Louisiana,Term Life,2016-04-01,24.36
Louisiana,North Louisiana,Term Life,2016-07-01,33.06
Louisiana,North Louisiana,Term Life,2016-10-01,21.96
Louisiana,North Louisiana,Term Life,2017-01-01,18.59
Louisiana,North Louisiana,Term Life,2017-04-01,34.08
Louisiana,North Louisiana,Term Life,2017-07-01,30.36
Louisiana,North Louisiana,Term Life,2017-10-01,17.04
Louisiana,North Louisiana,Whole Life,1998-01-01,8.15
Louisiana,North Louisiana,Whole Life,1998-04-01,34.66
Louisiana,North Louisiana,Whole Life,1998-07-01,76.54
Louisiana,North Louisiana,Whole Life,1998-10-01,27.22
Louisiana,North Louisiana,Whole Life,1999-01-01,12.5
Louisiana,North Louisiana,Whole Life,1999-04-01,47.38
Louisiana,North Louisiana,Whole Life,1999-07-01,60.83
Louisiana,North Louisiana,Whole Life,1999-10-01,37.81
Louisiana,North Louisiana,Whole Life,2000-01-01,24.29
Louisiana,North Louisiana,Whole Life,2000-04-01,24.62
Louisiana,North Louisiana,Whole Life,2000-07-01,62.61
Louisiana,North Louisiana,Whole Life,2000-10-01,36.12
Louisiana,North Louisiana,Whole Life,2001-01-01,14.66
Louisiana,North Louisiana,Whole Life,2001-04-01,22.87
Louisiana,North Louisiana,Whole Life,2001-07-01,63.55
Louisiana,North Louisiana,Whole Life,2001-10-01,22.84
Louisiana,North Louisiana,Whole Life,2002-01-01,7.59
Louisiana,North Louisiana,Whole Life,2002-04-01,34.1
Louisiana,North Louisiana,Whole Life,2002-07-01,52.75
Louisiana,North Louisiana,Whole Life,2002-10-01,34.9
Louisiana,North Louisiana,Whole Life,2003-01-01,11.84
Louisiana,North Louisiana,Whole Life,2003-04-01,36.68
Louisiana,North Louisiana,Whole Life,2003-07-01,45.49
Louisiana,North Louisiana,Whole Life,2003-10-01,21.77
Louisiana,North Louisiana,Whole Life,2004-01-01,11.44
Louisiana,North Louisiana,Whole Life,2004-04-01,26.35
Louisiana,North Louisiana,Whole Life,2004-07-01,74.38
Louisiana,North Louisiana,Whole Life,2004-10-01,17.8
Louisiana,North Louisiana,Whole Life,2005-01-01,13.87
Louisiana,North Louisiana,Whole Life,2005-04-01,40.32
Louisiana,North Louisiana,Whole Life,2005-07-01,64.1
Louisiana,North Louisiana,Whole Life,2005-10-01,31.55
Louisiana,North Louisiana,Whole Life,2006-01-01,16.19
Louisiana,North Louisiana,Whole Life,2006-04-01,37.44
Louisiana,North Louisiana,Whole Life,2006-07-01,49.69
Louisiana,North Louisiana,Whole Life,2006-10-01,41.3
Louisiana,North Louisiana,Whole Life,2007-01-01,13.14
Louisiana,North Louisiana,Whole Life,2007-04-01,38.75
Louisiana,North Louisiana,Whole Life,2007-07-01,48.0
Louisiana,North Louisiana,Whole Life,2007-10-01,29.05
Louisiana,North Louisiana,Whole Life,2008-01-01,18.19
Louisiana,North Louisiana,Whole Life,2008-04-01,35.9
Louisiana,North Louisiana,Whole Life,2008-07-01,36.35
Louisiana,North Louisiana,Whole Life,2008-10-01,23.76
Louisiana,North Louisiana,Whole Life,2009-01-01,3.56
Louisiana,North Louisiana,Whole Life,2009-04-01,44.7
Louisiana,North Louisiana,Whole Life,2009-07-01,53.51
Louisiana,North Louisiana,Whole Life,2009-10-01,31.5
Louisiana,North Louisiana,Whole Life,2010-01-01,10.23
Louisiana,North Louisiana,Whole Life,2010-04-01,35.65
Louisiana,North Louisiana,Whole Life,2010-07-01,46.48
Louisiana,North Louisiana,Whole Life,2010-10-01,45.72
Louisiana,North Louisiana,Whole Life,2011-01-01,11.84
Louisiana,North Louisiana,Whole Life,2011-04-01,18.69
Louisiana,North Louisiana,Whole Life,2011-07-01,37.91
Louisiana,North Louisiana,Whole Life,2011-10-01,14.21
Louisiana,North Louisiana,Whole Life,2012-01-01,15.17
Louisiana,North Louisiana,Whole Life,2012-04-01,21.64
Louisiana,North Louisiana,Whole Life,2012-07-01,47.64
Louisiana,North Louisiana,Whole Life,2012-10-01,7.28
Louisiana,North Louisiana,Whole Life,2013-01-01,6.21
Louisiana,North Louisiana,Whole Life,2013-04-01,26.73
Louisiana,North Louisiana,Whole Life,2013-07-01,37.05
Louisiana,North Louisiana,Whole Life,2013-10-01,17.07
Louisiana,North Louisiana,Whole Life,2014-01-01,2.81
Louisiana,North Louisiana,Whole Life,2014-04-01,61.38
Louisiana,North Louisiana,Whole Life,2014-07-01,46.95
Louisiana,North Louisiana,Whole Life,2014-10-01,30.36
Louisiana,North Louisiana,Whole Life,2015-01-01,10.52
Louisiana,North Louisiana,Whole Life,2015-04-01,38.67
Louisiana,North Louisiana,Whole Life,2015-07-01,69.74
Louisiana,North Louisiana,Whole Life,2015-10-01,20.55
Louisiana,North Louisiana,Whole Life,2016-01-01,3.4
Louisiana,North Louisiana,Whole Life,2016-04-01,45.05
Louisiana,North Louisiana,Whole Life,2016-07-01,65.05
Louisiana,North Louisiana,Whole Life,2016-10-01,15.23
Louisiana,North Louisiana,Whole Life,2017-01-01,21.15
Louisiana,North Louisiana,Whole Life,2017-04-01,39.03
Louisiana,North Louisiana,Whole Life,2017-07-01,35.96
Louisiana,North Louisiana,Whole Life,2017-10-01,23.04
Louisiana,North Louisiana,Annuities,1998-01-01,3.1
Louisiana,North Louisiana,Annuities,1998-04-01,0.0
Louisiana,North Louisiana,Annuities,1998-07-01,5.81
Louisiana,North Louisiana,Annuities,1998-10-01,1.56
Louisiana,North Louisiana,Annuities,1999-01-01,7.82
Louisiana,North Louisiana,Annuities,1999-04-01,2.18
Louisiana,North Louisiana,Annuities,1999-07-01,2.28
Louisiana,North Louisiana,Annuities,1999-10-01,8.4
Louisiana,North Louisiana,Annuities,2000-01-01,0.75
Louisiana,North Louisiana,Annuities,2000-04-01,2.72
Louisiana,North Louisiana,Annuities,2000-07-01,10.8
Louisiana,North Louisiana,Annuities,2000-10-01,2.74
Louisiana,North Louisiana,Annuities,2001-01-01,2.5
Louisiana,North Louisiana,Annuities,2001-04-01,3.14
Louisiana,North Louisiana,Annuities,2001-07-01,3.66
Louisiana,North Louisiana,Annuities,2001-10-01,9.97
Louisiana,North Louisiana,Annuities,2002-01-01,0.32
Louisiana,North Louisiana,Annuities,2002-04-01,3.17
Louisiana,North Louisiana,Annuities,2002-07-01,2.33
Louisiana,North Louisiana,Annuities,2002-10-01,0.0
Louisiana,North Louisiana,Annuities,2003-01-01,0.0
Louisiana,North Louisiana,Annuities,2003-04-01,7.19
Louisiana,North Louisiana,Annuities,2003-07-01,3.7
Louisiana,North Louisiana,Annuities,2003-10-01,3.59
Louisiana,North Louisiana,Annuities,2004-01-01,2.0
Louisiana,North Louisiana,Annuities,2004-04-01,5.33
Louisiana,North Louisiana,Annuities,2004-07-01,0.4
Louisiana,North Louisiana,Annuities,2004-10-01,0.0
Louisiana,North Louisiana,Annuities,2005-01-01,0.0
Louisiana,North Louisiana,Annuities,2005-04-01,0.3
Louisiana,North Louisiana,Annuities,2005-07-01,8.65
Louisiana,North Louisiana,Annuities,2005-10-01,3.32
Louisiana,North Louisiana,Annuities,2006-01-01,4.56
Louisiana,North Louisiana,Annuities,2006-04-01,1.4
Louisiana,North Louisiana,Annuities,2006-07-01,0.28
Louisiana,North Louisiana,Annuities,2006-10-01,0.0
Louisiana,North Louisiana,Annuities,2007-01-01,0.0
Louisiana,North Louisiana,Annuities,2007-04-01,4.53
Louisiana,North Louisiana,Annuities,2007-07-01,5.48
Louisiana,North Louisiana,Annuities,2007-10-01,0.48
Louisiana,North Louisiana,Annuities,2008-01-01,0.0
Louisiana,North Louisiana,Annuities,2008-04-01,0.32
Louisiana,North Louisiana,Annuities,2008-07-01,7.13
Louisiana,North Louisiana,Annuities,2008-10-01,0.0
Louisiana,North Louisiana,Annuities,2009-01-01,0.0
Louisiana,North Louisiana,Annuities,2009-04-01,3.56
Louisiana,North Louisiana,Annuities,2009-07-01,1.48
Louisiana,North Louisiana,Annuities,2009-10-01,0.59
Louisiana,North Louisiana,Annuities,2010-01-01,0.0
Louisiana,North Louisiana,Annuities,2010-04-01,3.48
Louisiana,North Louisiana,Annuities,2010-07-01,8.12
Louisiana,North Louisiana,Annuities,2010-10-01,6.13
Louisiana,North Louisiana,Annuities,2011-01-01,0.76
Louisiana,North Louisiana,Annuities,2011-04-01,3.54
Louisiana,North Louisiana,Annuities,2011-07-01,13.79
Louisiana,North Louisiana,Annuities,2011-10-01,0.55
Louisiana,North Louisiana,Annuities,2012-01-01,0.23
Louisiana,North Louisiana,Annuities,2012-04-01,3.12
Louisiana,North Louisiana,Annuities,2012-07-01,3.99
Louisiana,North Louisiana,Annuities,2012-10-01,0.0
Louisiana,North Louisiana,Annuities,2013-01-01,0.0
Louisiana,North Louisiana,Annuities,2013-04-01,0.0
Louisiana,North Louisiana,Annuities,2013-07-01,0.0
Louisiana,North Louisiana,Annuities,2013-10-01,0.51
Louisiana,North Louisiana,Annuities,2014-01-01,4.55
Louisiana,North Louisiana,Annuities,2014-04-01,0.51
Louisiana,North Louisiana,Annuities,2014-07-01,0.0
Louisiana,North Louisiana,Annuities,2014-10-01,4.68
Louisiana,North Louisiana,Annuities,2015-01-01,0.37
Louisiana,North Louisiana,Annuities,2015-04-01,11.51
Louisiana,North Louisiana,Annuities,2015-07-01,11.17
Louisiana,North Louisiana,Annuities,2015-10-01,0.0
Louisiana,North Louisiana,Annuities,2016-01-01,6.97
Louisiana,North Louisiana,Annuities,2016-04-01,4.23
Louisiana,North Louisiana,Annuities,2016-07-01,14.47
Louisiana,North Louisiana,Annuities,2016-10-01,2.37
Louisiana,North Louisiana,Annuities,2017-01-01,8.06
Louisiana,North Louisiana,Annuities,2017-04-01,10.37
Louisiana,North Louisiana,Annuities,2017-07-01,5.14
Louisiana,North Louisiana,Annuities,2017-10-01,6.26
Louisiana,North Louisiana,Annuities,1998-01-01,1.43
Louisiana,North Louisiana,Annuities,1998-04-01,18.34
Louisiana,North Louisiana,Annuities,1998-07-01,6.79
Louisiana,North Louisiana,Annuities,1998-10-01,8.11
Louisiana,North Louisiana,Annuities,1999-01-01,9.64
Louisiana,North Louisiana,Annuities,1999-04-01,2.06
Louisiana,North Louisiana,Annuities,1999-07-01,4.93
Louisiana,North Louisiana,Annuities,1999-10-01,3.7
Louisiana,North Louisiana,Annuities,2000-01-01,2.46
Louisiana,North Louisiana,Annuities,2000-04-01,1.21
Louisiana,North Louisiana,Annuities,2000-07-01,11.71
Louisiana,North Louisiana,Annuities,2000-10-01,10.22
Louisiana,North Louisiana,Annuities,2001-01-01,10.09
Louisiana,North Louisiana,Annuities,2001-04-01,6.37
Louisiana,North Louisiana,Annuities,2001-07-01,14.22
Louisiana,North Louisiana,Annuities,2001-10-01,3.54
Louisiana,North Louisiana,Annuities,2002-01-01,6.23
Louisiana,North Louisiana,Annuities,2002-04-01,2.64
Louisiana,North Louisiana,Annuities,2002-07-01,21.59
Louisiana,North Louisiana,Annuities,2002-10-01,0.99
Louisiana,North Louisiana,Annuities,2003-01-01,2.74
Louisiana,North Louisiana,Annuities,2003-04-01,8.46
Louisiana,North Louisiana,Annuities,2003-07-01,7.02
Louisiana,North Louisiana,Annuities,2003-10-01,4.29
Louisiana,North Louisiana,Annuities,2004-01-01,4.77
Louisiana,North Louisiana,Annuities,2004-04-01,11.88
Louisiana,North Louisiana,Annuities,2004-07-01,19.01
Louisiana,North Louisiana,Annuities,2004-10-01,3.92
Louisiana,North Louisiana,Annuities,2005-01-01,6.66
Louisiana,North Louisiana,Annuities,2005-04-01,7.22
Louisiana,North Louisiana,Annuities,2005-07-01,10.25
Louisiana,North Louisiana,Annuities,2005-10-01,4.63
Louisiana,North Louisiana,Annuities,2006-01-01,10.14
Louisiana,North Louisiana,Annuities,2006-04-01,5.07
Louisiana,North Louisiana,Annuities,2006-07-01,6.9
Louisiana,North Louisiana,Annuities,2006-10-01,9.06
Louisiana,North Louisiana,Annuities,2007-01-01,10.96
